epoch,g_loss,d_loss,Dg_R,Dg_F,Dl_R,Dl_F,ACg_R,ACg_F,ACl_R,ACl_F
62,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
63,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.49375,0.5
64,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.503125,0.5
65,nan,nan,1.0,0.0,1.0,0.0,0.50625,0.5,0.5,0.5
66,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.5,0.5
67,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
68,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.496875,0.5
69,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.496875,0.5
70,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.5,0.5
71,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
72,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.496875,0.5
73,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.49375,0.5
74,nan,nan,1.0,0.0,1.0,0.0,0.428125,0.5,0.5,0.5
75,nan,nan,1.0,0.0,0.996875,0.0,0.471875,0.5,0.49375,0.5
76,nan,nan,1.0,0.0,0.996875,0.0,0.459375,0.5,0.5,0.5
77,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.50625,0.5
78,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.50625,0.5
79,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.49375,0.5
80,nan,nan,0.996875,0.0,1.0,0.0,0.5,0.5,0.49375,0.5
81,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.509375,0.5
82,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.496875,0.5
83,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.50625,0.5
84,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.49375,0.5
85,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.503125,0.5
86,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.496875,0.5
87,nan,nan,1.0,0.0,1.0,0.0,0.440625,0.5,0.503125,0.5
88,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.49375,0.5
89,nan,nan,1.0,0.0,1.0,0.0,0.521875,0.5,0.49375,0.5
90,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.50625,0.5
91,nan,nan,1.0,0.0,1.0,0.0,0.425,0.5,0.503125,0.5
92,nan,nan,1.0,0.0,1.0,0.0,0.4375,0.5,0.503125,0.5
93,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.490625,0.5
94,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.496875,0.5
95,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.503125,0.5
96,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.503125,0.5
97,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.5,0.5
98,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.5,0.5
99,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.49375,0.5
100,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.49375,0.5
101,nan,nan,1.0,0.0,1.0,0.0,0.440625,0.5,0.496875,0.5
102,nan,nan,1.0,0.0,1.0,0.0,0.425,0.5,0.490625,0.5
103,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.503125,0.5
104,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.509375,0.5
105,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.50625,0.5
106,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.496875,0.5
107,nan,nan,1.0,0.0,1.0,0.0,0.425,0.5,0.50625,0.5
108,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.49375,0.5
109,nan,nan,1.0,0.0,0.996875,0.0,0.478125,0.5,0.503125,0.5
110,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.503125,0.5
111,nan,nan,1.0,0.0,1.0,0.0,0.50625,0.5,0.503125,0.5
112,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.50625,0.5
113,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.503125,0.5
114,nan,nan,1.0,0.0,1.0,0.0,0.440625,0.5,0.49375,0.5
115,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.490625,0.5
116,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.5,0.5
117,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.50625,0.5
118,nan,nan,1.0,0.0,1.0,0.0,0.496875,0.5,0.5,0.5
119,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.503125,0.5
120,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.50625,0.5
121,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
122,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.5,0.5
123,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.484375,0.5
124,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.5,0.5
125,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.50625,0.5
126,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.503125,0.5
127,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.49375,0.5
128,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.50625,0.5
129,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.503125,0.5
130,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.5,0.5
131,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.496875,0.5
132,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.5,0.5
133,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.49375,0.5
134,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.5125,0.5
135,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.50625,0.5
136,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
137,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.496875,0.5
138,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.50625,0.5
139,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.49375,0.5
140,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.496875,0.5
141,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.496875,0.5
142,nan,nan,1.0,0.0,1.0,0.0,0.53125,0.5,0.496875,0.5
143,nan,nan,1.0,0.0,1.0,0.0,0.515625,0.5,0.503125,0.5
144,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.50625,0.5
145,nan,nan,1.0,0.0,1.0,0.0,0.51875,0.5,0.496875,0.5
146,nan,nan,1.0,0.0,1.0,0.0,0.440625,0.5,0.50625,0.5
147,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.5,0.5
148,nan,nan,0.996875,0.0,1.0,0.0,0.45625,0.5,0.503125,0.5
149,nan,nan,1.0,0.0,0.996875,0.0,0.4875,0.5,0.4875,0.5
150,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.503125,0.5
151,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.50625,0.5
152,nan,nan,1.0,0.0,1.0,0.0,0.515625,0.5,0.50625,0.5
153,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.503125,0.5
154,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.5125,0.5
155,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.496875,0.5
156,nan,nan,1.0,0.0,0.996875,0.0,0.50625,0.5,0.496875,0.5
157,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.496875,0.5
158,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.5,0.5
159,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.496875,0.5
160,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.49375,0.5
161,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.496875,0.5
162,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.5,0.5
163,nan,nan,1.0,0.0,1.0,0.0,0.496875,0.5,0.503125,0.5
164,nan,nan,1.0,0.0,0.996875,0.0,0.446875,0.5,0.5,0.5
165,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
166,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.5,0.5
167,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.49375,0.5
168,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.5,0.5
169,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.496875,0.5
170,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.496875,0.5
171,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.49375,0.5
172,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.5,0.5
173,nan,nan,1.0,0.0,1.0,0.0,0.51875,0.5,0.496875,0.5
174,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.496875,0.5
175,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.5,0.5
176,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.49375,0.5
177,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.496875,0.5
178,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.49375,0.5
179,nan,nan,1.0,0.0,1.0,0.0,0.515625,0.5,0.50625,0.5
180,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.496875,0.5
181,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.503125,0.5
182,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.49375,0.5
183,nan,nan,1.0,0.0,0.996875,0.0,0.503125,0.5,0.496875,0.5
184,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.5,0.5
185,nan,nan,1.0,0.0,1.0,0.0,0.41875,0.5,0.50625,0.5
186,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
187,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.50625,0.5
188,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.503125,0.5
189,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.496875,0.5
190,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.50625,0.5
191,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.49375,0.5
192,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.50625,0.5
193,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.50625,0.5
194,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.509375,0.5
195,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.496875,0.5
196,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.509375,0.5
197,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.50625,0.5
198,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.49375,0.5
199,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.5,0.5
200,nan,nan,1.0,0.0,1.0,0.0,0.440625,0.5,0.49375,0.5
201,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.503125,0.5
202,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.50625,0.5
203,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.49375,0.5
204,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.49375,0.5
205,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.496875,0.5
206,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.503125,0.5
207,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.496875,0.5
208,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.496875,0.5
209,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.50625,0.5
210,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.503125,0.5
211,nan,nan,1.0,0.0,1.0,0.0,0.521875,0.5,0.5,0.5
212,nan,nan,1.0,0.0,1.0,0.0,0.4375,0.5,0.503125,0.5
213,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.503125,0.5
214,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.49375,0.5
215,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.503125,0.5
216,nan,nan,1.0,0.0,0.996875,0.0,0.44375,0.5,0.5,0.5
217,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.503125,0.5
218,nan,nan,1.0,0.0,0.996875,0.0,0.45625,0.5,0.5,0.5
219,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.49375,0.5
220,nan,nan,1.0,0.0,0.996875,0.0,0.465625,0.5,0.496875,0.5
221,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.50625,0.5
222,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.503125,0.5
223,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.5,0.5
224,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.5,0.5
225,nan,nan,1.0,0.0,1.0,0.0,0.39375,0.5,0.5,0.5
226,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.503125,0.5
227,nan,nan,1.0,0.0,0.996875,0.0,0.465625,0.5,0.5,0.5
228,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.509375,0.5
229,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.509375,0.5
230,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.509375,0.5
231,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.496875,0.5
232,nan,nan,1.0,0.0,1.0,0.0,0.53125,0.5,0.5,0.5
233,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.5,0.5
234,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.5,0.5
235,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.496875,0.5
236,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.5,0.5
237,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.5,0.5
238,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.496875,0.5
239,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.503125,0.5
240,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.496875,0.5
241,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.503125,0.5
242,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.503125,0.5
243,nan,nan,1.0,0.0,1.0,0.0,0.425,0.5,0.5,0.5
244,nan,nan,1.0,0.0,1.0,0.0,0.421875,0.5,0.496875,0.5
245,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.496875,0.5
246,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.496875,0.5
247,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.509375,0.5
248,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.5,0.5
249,nan,nan,1.0,0.0,1.0,0.0,0.50625,0.5,0.5,0.5
250,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.5,0.5
251,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.509375,0.5
252,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.503125,0.5
253,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.49375,0.5
254,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.49375,0.5
255,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.496875,0.5
256,nan,nan,1.0,0.0,1.0,0.0,0.5125,0.5,0.5,0.5
257,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.509375,0.5
258,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.503125,0.5
259,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.496875,0.5
260,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
261,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.496875,0.5
262,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.490625,0.5
263,nan,nan,1.0,0.0,1.0,0.0,0.496875,0.5,0.503125,0.5
264,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.50625,0.5
265,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.49375,0.5
266,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.5,0.5
267,nan,nan,1.0,0.0,1.0,0.0,0.496875,0.5,0.5,0.5
268,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.503125,0.5
269,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.503125,0.5
270,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.5,0.5
271,nan,nan,1.0,0.0,0.996875,0.0,0.475,0.5,0.496875,0.5
272,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.4875,0.5
273,nan,nan,1.0,0.0,0.996875,0.0,0.4625,0.5,0.5,0.5
274,nan,nan,1.0,0.0,1.0,0.0,0.5125,0.5,0.5,0.5
275,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.5,0.5
276,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.503125,0.5
277,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.503125,0.5
278,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.5,0.5
279,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.490625,0.5
280,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.49375,0.5
281,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.496875,0.5
282,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.5,0.5
283,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.496875,0.5
284,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.503125,0.5
285,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.5,0.5
286,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.496875,0.5
287,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.496875,0.5
288,nan,nan,1.0,0.0,1.0,0.0,0.4125,0.5,0.49375,0.5
289,nan,nan,1.0,0.0,1.0,0.0,0.528125,0.5,0.50625,0.5
290,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.4875,0.5
291,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.5,0.5
292,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.5,0.5
293,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.50625,0.5
294,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.5,0.5
295,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.5,0.5
296,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.503125,0.5
297,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.503125,0.5
298,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.5,0.5
299,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.4875,0.5
300,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.503125,0.5
301,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.496875,0.5
302,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.503125,0.5
303,nan,nan,1.0,0.0,0.996875,0.0,0.46875,0.5,0.5,0.5
304,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.503125,0.5
305,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.5,0.5
306,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.5,0.5
307,nan,nan,1.0,0.0,0.996875,0.0,0.45,0.5,0.503125,0.5
308,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.496875,0.5
309,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.49375,0.5
310,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
311,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
312,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.5,0.5
313,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.496875,0.5
314,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.503125,0.5
315,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.5,0.5
316,nan,nan,0.996875,0.0,1.0,0.0,0.525,0.5,0.496875,0.5
317,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.496875,0.5
318,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.503125,0.5
319,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.503125,0.5
320,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.50625,0.5
321,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.503125,0.5
322,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.496875,0.5
323,nan,nan,1.0,0.0,1.0,0.0,0.51875,0.5,0.5,0.5
324,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.503125,0.5
325,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.5,0.5
326,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.496875,0.5
327,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.50625,0.5
328,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.503125,0.5
329,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.5,0.5
330,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.49375,0.5
331,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.503125,0.5
332,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.5,0.5
333,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.503125,0.5
334,nan,nan,1.0,0.0,1.0,0.0,0.446875,0.5,0.5,0.5
335,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.496875,0.5
336,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.49375,0.5
337,nan,nan,1.0,0.0,0.996875,0.0,0.4625,0.5,0.50625,0.5
338,nan,nan,1.0,0.0,1.0,0.0,0.50625,0.5,0.503125,0.5
339,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.5,0.5
340,nan,nan,1.0,0.0,1.0,0.0,0.525,0.5,0.490625,0.5
341,nan,nan,1.0,0.0,0.996875,0.0,0.4875,0.5,0.503125,0.5
342,nan,nan,1.0,0.0,1.0,0.0,0.496875,0.5,0.49375,0.5
343,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.496875,0.5
344,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.5,0.5
345,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.5,0.5
346,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.5,0.5
347,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.5,0.5
348,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.490625,0.5
349,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.503125,0.5
350,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.5,0.5
351,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.5,0.5
352,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.49375,0.5
353,nan,nan,1.0,0.0,0.996875,0.0,0.465625,0.5,0.496875,0.5
354,nan,nan,1.0,0.0,1.0,0.0,0.4625,0.5,0.50625,0.5
355,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.503125,0.5
356,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.496875,0.5
357,nan,nan,1.0,0.0,1.0,0.0,0.4375,0.5,0.496875,0.5
358,nan,nan,1.0,0.0,1.0,0.0,0.459375,0.5,0.503125,0.5
359,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.496875,0.5
360,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.50625,0.5
361,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.49375,0.5
362,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.50625,0.5
363,nan,nan,1.0,0.0,1.0,0.0,0.51875,0.5,0.490625,0.5
364,nan,nan,1.0,0.0,0.996875,0.0,0.45,0.5,0.490625,0.5
365,nan,nan,1.0,0.0,1.0,0.0,0.503125,0.5,0.503125,0.5
366,nan,nan,1.0,0.0,1.0,0.0,0.471875,0.5,0.496875,0.5
367,nan,nan,1.0,0.0,1.0,0.0,0.45,0.5,0.49375,0.5
368,nan,nan,1.0,0.0,1.0,0.0,0.45625,0.5,0.490625,0.5
369,nan,nan,1.0,0.0,1.0,0.0,0.453125,0.5,0.496875,0.5
370,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.490625,0.5
371,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.5,0.5
372,nan,nan,1.0,0.0,1.0,0.0,0.490625,0.5,0.490625,0.5
373,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.5,0.5
374,nan,nan,1.0,0.0,1.0,0.0,0.44375,0.5,0.5125,0.5
375,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.503125,0.5
376,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.503125,0.5
377,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.5,0.5
378,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.5,0.5
379,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.496875,0.5
380,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.5,0.5
381,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.5,0.5
382,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.5,0.5
383,nan,nan,1.0,0.0,1.0,0.0,0.46875,0.5,0.490625,0.5
384,nan,nan,1.0,0.0,1.0,0.0,0.48125,0.5,0.503125,0.5
385,nan,nan,1.0,0.0,1.0,0.0,0.5,0.5,0.50625,0.5
386,nan,nan,1.0,0.0,1.0,0.0,0.53125,0.5,0.5,0.5
387,nan,nan,1.0,0.0,1.0,0.0,0.509375,0.5,0.5,0.5
388,nan,nan,1.0,0.0,1.0,0.0,0.51875,0.5,0.49375,0.5
389,nan,nan,1.0,0.0,0.99375,0.0,0.4625,0.5,0.49375,0.5
390,nan,nan,1.0,0.0,1.0,0.0,0.465625,0.5,0.5,0.5
391,nan,nan,1.0,0.0,1.0,0.0,0.49375,0.5,0.5,0.5
392,nan,nan,1.0,0.0,1.0,0.0,0.4875,0.5,0.503125,0.5
393,nan,nan,1.0,0.0,1.0,0.0,0.475,0.5,0.503125,0.5
394,nan,nan,1.0,0.0,1.0,0.0,0.478125,0.5,0.496875,0.5
395,nan,nan,1.0,0.0,1.0,0.0,0.484375,0.5,0.503125,0.5
